card_a_id,card_b_id,card_a,card_b,card_a_class,card_b_class,card_a_rank,card_b_rank,a_rounds,b_rounds,a_final_integrity,b_final_integrity,winner_id,winner,winner_class,winner_rank,loser_id,margin,round_margin_total,rounds_completed,knockout,tiebreaker,upset
DROP0142,DROP0356,Kai Wachi - LOADED | Drop 1,"LEVEL UP, Vastive - Awaken | Drop 2",Filth Monster,Impact Cannon,34.0,91.0,3,2,35.53911196408201,31.650124274893603,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0356,3.888987689188408,7.8588382930301375,5,False,,False
DROP0142,DROP0121,Kai Wachi - LOADED | Drop 1,Svdden Death - Creator | Drop 1,Filth Monster,Impact Cannon,34.0,92.0,3,2,37.467463450849685,36.801377041420146,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0121,0.6660864094295391,7.072448070317131,5,False,,False
DROP0142,DROP0149,Kai Wachi - LOADED | Drop 1,"TYNAN, maddietiedt - wubmart | Drop 2",Filth Monster,Impact Cannon,34.0,93.0,3,2,35.77109207792338,32.23946356592626,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0149,3.53162851199712,16.491796197882934,5,False,,False
DROP0142,DROP0021,Kai Wachi - LOADED | Drop 1,Subtronics - Anxious | Drop 2,Filth Monster,Technical Weapon,34.0,94.0,3,2,36.347569274422305,34.96880489639156,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0021,1.3787643780307448,4.367700029117781,5,False,,False
DROP0142,DROP0035,Kai Wachi - LOADED | Drop 1,Excision - Virus | Drop 1,Filth Monster,Filth Monster,34.0,95.0,5,0,41.245554908118095,35.88731943009836,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0035,5.358235478019736,5.358235478019742,5,False,,False
DROP0142,DROP0409,Kai Wachi - LOADED | Drop 1,"Subtronics, NGHTMRE, Boogie T - Nuclear Bass Face feat. Boogie T | Drop 2",Filth Monster,Technical Weapon,34.0,96.0,2,3,36.49989908103381,36.95470248074702,DROP0409,"Subtronics, NGHTMRE, Boogie T - Nuclear Bass Face feat. Boogie T | Drop 2",Technical Weapon,96.0,DROP0142,0.4548033997132066,6.01758647880229,5,False,,True
DROP0142,DROP0135,Kai Wachi - LOADED | Drop 1,"GRiZ, Subtronics - Griztronics | Drop 4",Filth Monster,Technical Weapon,34.0,97.0,4,1,40.275135120992054,30.413348864284238,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0135,9.861786256707816,10.09166075085328,5,False,,False
DROP0142,DROP0437,Kai Wachi - LOADED | Drop 1,Zomboy - Doomsday | Drop 1,Filth Monster,Impact Cannon,34.0,98.0,4,1,36.86682930690709,34.16632022829545,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0437,2.7005090786116455,9.321827292830177,5,False,,False
DROP0142,DROP0379,Kai Wachi - LOADED | Drop 1,"Crankdat, Bandlez - Ground Shake | Drop 2",Filth Monster,Pressure Engine,34.0,99.0,3,2,30.8403933086877,33.52345061543029,DROP0379,"Crankdat, Bandlez - Ground Shake | Drop 2",Pressure Engine,99.0,DROP0142,2.683057306742594,12.251807149189057,5,False,,True
DROP0142,DROP0294,Kai Wachi - LOADED | Drop 1,"Waka Flocka Flame, HOL! - HARD IN DA PAINT | Drop 2",Filth Monster,Impact Cannon,34.0,100.0,4,1,36.482641370517996,31.724556209115857,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0294,4.758085161402139,9.991003444207623,5,False,,False
DROP0142,DROP0400,Kai Wachi - LOADED | Drop 1,Ray Volpe - CRASH OUT | Drop 2,Filth Monster,Impact Cannon,34.0,101.0,4,1,38.6237467811962,36.00351936194339,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0400,2.6202274192528137,7.805034264342538,5,False,,False
DROP0142,DROP0006,Kai Wachi - LOADED | Drop 1,Subtronics - Anxious | Drop 1,Filth Monster,Impact Cannon,34.0,102.0,3,2,35.11333960206839,30.120916742677387,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0006,4.992422859391006,14.080791663343266,5,False,,False
DROP0142,DROP0064,Kai Wachi - LOADED | Drop 1,LEVEL UP - The Other Side | Drop 2,Filth Monster,Filth Monster,34.0,103.0,4,1,39.5298013083962,33.63140586950239,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0064,5.8983954388938145,6.715753945098649,5,False,,False
DROP0142,DROP0037,Kai Wachi - LOADED | Drop 1,Space Laces - In The Place | Drop 1,Filth Monster,Filth Monster,34.0,104.0,3,2,31.51751641493497,30.849585109880202,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0037,0.6679313050547684,7.083352042977602,5,False,,False
DROP0142,DROP0384,Kai Wachi - LOADED | Drop 1,"Excision, Sullivan King - Bass To The Dome | Drop 1",Filth Monster,Filth Monster,34.0,105.0,3,2,38.905216985833825,34.52537311182394,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0384,4.379843874009886,5.139805099927056,5,False,,False
DROP0142,DROP0343,Kai Wachi - LOADED | Drop 1,"Excision, Wooli - Titans | Drop 1",Filth Monster,Impact Cannon,34.0,106.0,3,2,39.05075670305626,32.874145235709875,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0343,6.176611467346383,10.942347030071792,5,False,,False
DROP0142,DROP0403,Kai Wachi - LOADED | Drop 1,"SLANDER, Asking Alexandria, Crankdat - Kneel Before Me feat. Asking Alexandria | Drop 2",Filth Monster,Filth Monster,34.0,107.0,4,1,37.67512849737232,35.23631872528348,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0403,2.438809772088838,4.276479917865242,5,False,,False
DROP0142,DROP0290,Kai Wachi - LOADED | Drop 1,"Space Laces, Eptic - Crash Out | Drop 1",Filth Monster,Impact Cannon,34.0,108.0,4,1,37.294698376842504,33.355030172787245,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0290,3.939668204055259,7.139463710413564,5,False,,False
DROP0142,DROP0325,Kai Wachi - LOADED | Drop 1,"LEVEL UP, Subtronics, Wooli - Dingus | Drop 3",Filth Monster,Impact Cannon,34.0,109.0,3,2,38.584955283598575,33.208134953089385,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0325,5.37682033050919,14.734009803764433,5,False,,False
DROP0142,DROP0414,Kai Wachi - LOADED | Drop 1,YDG - Echo | Drop 1,Filth Monster,Impact Cannon,34.0,110.0,4,1,39.57447847442946,33.35475431596762,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0414,6.219724158461844,13.351161771838514,5,False,,False
DROP0142,DROP0369,Kai Wachi - LOADED | Drop 1,Crankdat - Ding Dong | Drop 1,Filth Monster,Impact Cannon,34.0,111.0,4,1,38.57382508344344,34.87400869182923,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0369,3.699816391614206,11.207230122371977,5,False,,False
DROP0142,DROP0378,Kai Wachi - LOADED | Drop 1,"Crankdat, Bandlez - Ground Shake | Drop 1",Filth Monster,Technical Weapon,34.0,112.0,4,1,39.16624539260918,34.85908559072775,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0378,4.307159801881426,6.302325517670798,5,False,,False
DROP0142,DROP0207,Kai Wachi - LOADED | Drop 1,Knife Party - Centipede | Drop 2,Filth Monster,Technical Weapon,34.0,113.0,5,0,38.924884066268724,36.216885364541426,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0207,2.7079987017272984,2.707998701727325,5,False,,False
DROP0142,DROP0217,Kai Wachi - LOADED | Drop 1,Ray Volpe - HAPPY SONG | Drop 3,Filth Monster,Impact Cannon,34.0,114.0,3,2,33.713610596573744,33.17639674619943,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0217,0.5372138503743145,13.088455491566751,5,False,,False
DROP0142,DROP0213,Kai Wachi - LOADED | Drop 1,"Noisia, Skrillex, josh pan, Dylan Brady - Supersonic (My Existence) | Drop 2",Filth Monster,Technical Weapon,34.0,115.0,2,3,34.9146649183916,33.17951844298254,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0213,1.73514647540906,10.100434453261032,5,False,,False
DROP0142,DROP0100,Kai Wachi - LOADED | Drop 1,Knife Party - Rage Valley | Drop 1,Filth Monster,Technical Weapon,34.0,116.0,3,2,37.06603856978096,35.99136133683015,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0100,1.0746772329508048,5.477143520276835,5,False,,False
DROP0142,DROP0253,Kai Wachi - LOADED | Drop 1,"NGHTMRE, Crankdat, Duke Deuce - TYPE SH_T | Drop 3",Filth Monster,Impact Cannon,34.0,117.0,4,1,36.51737725703879,30.046272727599902,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0253,6.471104529438886,6.991747425327921,5,False,,False
DROP0142,DROP0273,Kai Wachi - LOADED | Drop 1,"Conrank, Mersiv - Lights Go Down | Drop 2",Filth Monster,Impact Cannon,34.0,118.0,3,2,36.9879744926981,30.6134755334453,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0273,6.374498959252801,15.486320176824776,5,False,,False
DROP0142,DROP0255,Kai Wachi - LOADED | Drop 1,Peekaboo - Evil Lair | Drop 2,Filth Monster,Technical Weapon,34.0,119.0,2,3,38.038843499672815,38.09518227527549,DROP0255,Peekaboo - Evil Lair | Drop 2,Technical Weapon,119.0,DROP0142,0.05633877560267564,4.005995451054426,5,False,,True
DROP0142,DROP0267,Kai Wachi - LOADED | Drop 1,"Black Tiger Sex Machine, Kai Wachi - Save Me | Drop 2",Filth Monster,Impact Cannon,34.0,120.0,4,1,39.83777965814812,33.699092368714666,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0267,6.138687289433456,9.684597234175975,5,False,,False
DROP0142,DROP0251,Kai Wachi - LOADED | Drop 1,"NGHTMRE, Crankdat, Duke Deuce - TYPE SH_T | Drop 1",Filth Monster,Impact Cannon,34.0,121.0,4,1,41.25770945815883,33.70018413048501,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0251,7.557525327673815,9.982470534557416,5,False,,False
DROP0142,DROP0380,Kai Wachi - LOADED | Drop 1,"Crankdat, Bandlez - Ground Shake | Drop 3",Filth Monster,Technical Weapon,34.0,122.0,3,2,36.59254290621544,32.69164943305041,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0380,3.900893473165034,4.542148734607432,5,False,,False
DROP0142,DROP0177,Kai Wachi - LOADED | Drop 1,Excision - Reborn | Drop 2,Filth Monster,Filth Monster,34.0,123.0,1,4,37.99562956218504,38.61083658118965,DROP0177,Excision - Reborn | Drop 2,Filth Monster,123.0,DROP0142,0.6152070190046146,2.100417083413216,5,False,,True
DROP0142,DROP0419,Kai Wachi - LOADED | Drop 1,"Black Tiger Sex Machine, Wasiu - Die A God | Drop 1",Filth Monster,Technical Weapon,34.0,124.0,3,2,40.094352265231265,36.21358229915375,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0419,3.8807699660775157,5.560175345020832,5,False,,False
DROP0142,DROP0186,Kai Wachi - LOADED | Drop 1,Space Laces - Survive | Drop 2,Filth Monster,Melodic Weapon,34.0,125.0,4,1,39.153492574428064,30.37423214043882,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0186,8.779260433989243,11.13707876080733,5,False,,False
DROP0142,DROP0357,Kai Wachi - LOADED | Drop 1,"LEVEL UP, Vastive - Awaken | Drop 3",Filth Monster,Impact Cannon,34.0,126.0,4,1,38.801932162726885,31.043925576328455,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0357,7.75800658639843,15.169557092320302,5,False,,False
DROP0142,DROP0435,Kai Wachi - LOADED | Drop 1,Sullivan King - HEADLOCK | Drop 2,Filth Monster,Technical Weapon,34.0,127.0,1,4,36.07724014935601,40.19662548179832,DROP0435,Sullivan King - HEADLOCK | Drop 2,Technical Weapon,127.0,DROP0142,4.119385332442313,6.672365944295361,5,False,,True
DROP0142,DROP0396,Kai Wachi - LOADED | Drop 1,Levity - Heartbreak | Drop 1,Filth Monster,Impact Cannon,34.0,128.0,4,1,37.64808286777921,32.080978934416315,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0396,5.567103933362894,11.704055888459715,5,False,,False
DROP0142,DROP0272,Kai Wachi - LOADED | Drop 1,"Conrank, Mersiv - Lights Go Down | Drop 1",Filth Monster,Impact Cannon,34.0,129.0,3,2,35.08590306186761,32.581231279345474,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0272,2.504671782522138,13.377086898238787,5,False,,False
DROP0142,DROP0336,Kai Wachi - LOADED | Drop 1,Wooli - Wackman | Drop 2,Filth Monster,Impact Cannon,34.0,130.0,4,1,35.422944254601056,31.210087080844684,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0336,4.2128571737563725,10.868221077258509,5,False,,False
DROP0142,DROP0011,Kai Wachi - LOADED | Drop 1,"Subtronics, Wooli - Lock In | Drop 3",Filth Monster,Impact Cannon,34.0,131.0,4,1,38.57473669958952,33.86209243394049,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0011,4.712644265649033,13.030763340741894,5,False,,False
DROP0142,DROP0089,Kai Wachi - LOADED | Drop 1,"GRiZ, Subtronics - Griztronics | Drop 3",Filth Monster,Technical Weapon,34.0,132.0,3,2,35.42063064763863,35.507484991063244,DROP0089,"GRiZ, Subtronics - Griztronics | Drop 3",Technical Weapon,132.0,DROP0142,0.08685434342461207,7.645991254756657,5,False,,True
DROP0142,DROP0050,Kai Wachi - LOADED | Drop 1,GRiZ - Funk You Up! | Drop 1,Filth Monster,Technical Weapon,34.0,133.0,5,0,39.48106282636345,34.44394891839827,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0050,5.037113907965178,5.037113907965173,5,False,,False
DROP0142,DROP0335,Kai Wachi - LOADED | Drop 1,Wooli - Wackman | Drop 1,Filth Monster,Impact Cannon,34.0,134.0,4,1,37.53667852808526,35.555892401985446,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0335,1.9807861260998152,9.76768897944382,5,False,,False
DROP0142,DROP0312,Kai Wachi - LOADED | Drop 1,"Zeds Dead, GRiZ - Ecstasy Of Soul | Drop 2",Filth Monster,Impact Cannon,34.0,135.0,4,1,37.23339697201102,31.550609941063072,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0312,5.682787030947949,9.060940701617225,5,False,,False
DROP0142,DROP0140,Kai Wachi - LOADED | Drop 1,Kai Wachi - ILL | Drop 2,Filth Monster,Impact Cannon,34.0,136.0,4,1,37.63755884803058,32.18347729384914,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0140,5.4540815541814425,13.338601582563884,5,False,,False
DROP0142,DROP0220,Kai Wachi - LOADED | Drop 1,Ray Volpe - Laserbeam | Drop 3,Filth Monster,Impact Cannon,34.0,137.0,3,2,40.180667169036546,36.28385962851738,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0220,3.8968075405191698,10.076600971140502,5,False,,False
DROP0142,DROP0026,Kai Wachi - LOADED | Drop 1,Subtronics - Gangstas | Drop 4,Filth Monster,Technical Weapon,34.0,138.0,5,0,40.18879213091269,31.528105990290246,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0026,8.660686140622442,8.66068614062245,5,False,,False
DROP0142,DROP0438,Kai Wachi - LOADED | Drop 1,Zomboy - Doomsday | Drop 2,Filth Monster,Filth Monster,34.0,139.0,2,3,37.04996596465141,35.74644252883509,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0438,1.3035234358163237,5.610868637592828,5,False,,False
DROP0142,DROP0317,Kai Wachi - LOADED | Drop 1,BARELY ALIVE - don_t stop | Drop 1,Filth Monster,Technical Weapon,34.0,140.0,3,2,39.20895297671928,35.75989785183646,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0317,3.4490551248828183,3.7713570523460245,5,False,,False
DROP0142,DROP0169,Kai Wachi - LOADED | Drop 1,"LEVEL UP, ALLEYCVT - BELIEVE | Drop 1",Filth Monster,Impact Cannon,34.0,141.0,3,2,40.2238353580309,34.53953814302709,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0169,5.684297215003809,7.956588957714761,5,False,,False
DROP0142,DROP0170,Kai Wachi - LOADED | Drop 1,"LEVEL UP, ALLEYCVT - BELIEVE | Drop 2",Filth Monster,Impact Cannon,34.0,142.0,4,1,40.77294663950162,33.36482756041754,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0170,7.408119079084081,11.763331212789241,5,False,,False
DROP0142,DROP0033,Kai Wachi - LOADED | Drop 1,Excision - The Paradox | Drop 1,Filth Monster,Filth Monster,34.0,143.0,4,1,38.771068487785314,32.879789158415946,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0033,5.891279329369368,5.971745220659637,5,False,,False
DROP0142,DROP0193,Kai Wachi - LOADED | Drop 1,"Excision, Kai Wachi, Sullivan King - Bonebreaker | Drop 1",Filth Monster,Impact Cannon,34.0,144.0,4,1,39.245037470370406,34.243308312521776,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0193,5.001729157848629,8.744989450689056,5,False,,False
DROP0142,DROP0027,Kai Wachi - LOADED | Drop 1,Subtronics - Nothing Between | Drop 2,Filth Monster,Technical Weapon,34.0,145.0,3,2,37.98942697764835,36.7933614057186,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0027,1.1960655719297506,2.859550804528954,5,False,,False
DROP0142,DROP0412,Kai Wachi - LOADED | Drop 1,YDG - Apocalypse | Drop 2,Filth Monster,Impact Cannon,34.0,146.0,4,1,38.83094001428389,35.13645548614718,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0412,3.6944845281367122,14.738543620431784,5,False,,False
DROP0142,DROP0034,Kai Wachi - LOADED | Drop 1,Excision - Vault | Drop 1,Filth Monster,Impact Cannon,34.0,147.0,4,1,40.68563992529145,33.832656924982956,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0034,6.852983000308491,12.742082487398273,5,False,,False
DROP0142,DROP0415,Kai Wachi - LOADED | Drop 1,YDG - Echo | Drop 2,Filth Monster,Impact Cannon,34.0,148.0,3,2,37.5746877619634,36.29462885882023,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0415,1.2800589031431713,8.193302109147618,5,False,,False
DROP0142,DROP0352,Kai Wachi - LOADED | Drop 1,LEVEL UP - Scared Of The Dark | Drop 1,Filth Monster,Impact Cannon,34.0,149.0,4,1,38.1389081994442,30.96305668895566,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0352,7.175851510488542,15.930866448809601,5,False,,False
DROP0142,DROP0301,Kai Wachi - LOADED | Drop 1,MUST DIE! - CHAOS | Drop 3,Filth Monster,Impact Cannon,34.0,150.0,4,1,38.6762388906146,34.92214313469926,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0301,3.754095755915337,10.776987231519605,5,False,,False
DROP0142,DROP0185,Kai Wachi - LOADED | Drop 1,Space Laces - Survive | Drop 1,Filth Monster,Filth Monster,34.0,151.0,5,0,41.12410039309489,31.676701508144482,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0185,9.44739888495041,9.447398884950394,5,False,,False
DROP0142,DROP0084,Kai Wachi - LOADED | Drop 1,"GRiZ, CloZee - Color Of Your Soul | Drop 1",Filth Monster,Impact Cannon,34.0,152.0,4,1,37.700290869271456,34.8517588640695,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0084,2.848532005201953,8.022610764850885,5,False,,False
DROP0142,DROP0028,Kai Wachi - LOADED | Drop 1,Subtronics - Scream Saver | Drop 2,Filth Monster,Impact Cannon,34.0,153.0,4,1,41.99521619467184,33.441550516552354,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0028,8.553665678119486,13.74594048927456,5,False,,False
DROP0142,DROP0200,Kai Wachi - LOADED | Drop 1,"GRiZ, Wooli - Chaos Theory | Drop 1",Filth Monster,Filth Monster,34.0,154.0,3,2,39.042462450413396,35.824047253584055,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0200,3.2184151968293406,4.946521923841976,5,False,,False
DROP0142,DROP0291,Kai Wachi - LOADED | Drop 1,"Space Laces, Eptic - Crash Out | Drop 2",Filth Monster,Impact Cannon,34.0,155.0,3,2,35.052128543512666,33.84996820515527,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0291,1.2021603383573947,6.365324054065201,5,False,,False
DROP0142,DROP0046,Kai Wachi - LOADED | Drop 1,Excision - Virus | Drop 4,Filth Monster,Filth Monster,34.0,156.0,4,1,39.78423224956369,34.83253015166347,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0046,4.951702097900224,5.152379183298498,5,False,,False
DROP0142,DROP0408,Kai Wachi - LOADED | Drop 1,"Subtronics, NGHTMRE, Boogie T - Nuclear Bass Face feat. Boogie T | Drop 1",Filth Monster,Technical Weapon,34.0,157.0,4,1,39.64369456196023,36.781098035658005,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0408,2.8625965263022266,5.137734379865844,5,False,,False
DROP0142,DROP0405,Kai Wachi - LOADED | Drop 1,"Skrillex, Flowdan, Peekaboo - BADDERS | Drop 1",Filth Monster,Technical Weapon,34.0,159.0,4,1,39.91970230863916,34.75445073906293,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0405,5.1652515695762276,8.191969187727908,5,False,,False
DROP0142,DROP0402,Kai Wachi - LOADED | Drop 1,"SLANDER, Asking Alexandria, Crankdat - Kneel Before Me feat. Asking Alexandria | Drop 1",Filth Monster,Filth Monster,34.0,160.0,3,2,39.383325543061765,36.88516404690916,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0402,2.498161496152605,4.228385097975071,5,False,,False
DROP0142,DROP0261,Kai Wachi - LOADED | Drop 1,Virtual Riot - One Two | Drop 2,Filth Monster,Technical Weapon,34.0,161.0,3,2,40.565340400394966,34.79521135487404,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0261,5.770129045520925,7.9857126656555195,5,False,,False
DROP0142,DROP0224,Kai Wachi - LOADED | Drop 1,Svdden Death - Behemoth | Drop 1,Filth Monster,Technical Weapon,34.0,162.0,4,1,40.145786340190064,34.53728611164176,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0224,5.608500228548301,9.041403082836327,5,False,,False
DROP0142,DROP0292,Kai Wachi - LOADED | Drop 1,"Space Laces, Eptic - Crash Out | Drop 3",Filth Monster,Impact Cannon,34.0,163.0,4,1,37.23055912840206,32.18031852638286,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0292,5.050240602019194,7.942570949569674,5,False,,False
DROP0142,DROP0372,Kai Wachi - LOADED | Drop 1,Crankdat - Redo | Drop 1,Filth Monster,Technical Weapon,34.0,164.0,3,2,37.8901934211501,35.197892614743004,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0372,2.692300806407097,6.302578970496024,5,False,,False
DROP0142,DROP0216,Kai Wachi - LOADED | Drop 1,Ray Volpe - HAPPY SONG | Drop 2,Filth Monster,Technical Weapon,34.0,165.0,3,2,39.485414866983675,37.06195819450717,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0216,2.4234566724765045,5.696942684032582,5,False,,False
DROP0142,DROP0112,Kai Wachi - LOADED | Drop 1,Rezz - Edge | Drop 1,Filth Monster,Technical Weapon,34.0,166.0,3,2,34.537462339743044,35.858524041790936,DROP0112,Rezz - Edge | Drop 1,Technical Weapon,166.0,DROP0142,1.321061702047892,5.781697447811977,5,False,,True
DROP0142,DROP0179,Kai Wachi - LOADED | Drop 1,"Excision, Wooli - Name Drop | Drop 1",Filth Monster,Filth Monster,34.0,167.0,2,3,37.43839625374252,35.31219692333702,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0179,2.1261993304054982,5.02020710622687,5,False,,False
DROP0142,DROP0176,Kai Wachi - LOADED | Drop 1,Excision - Reborn | Drop 1,Filth Monster,Filth Monster,34.0,168.0,4,1,40.3702322719627,35.35355818653261,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0176,5.01667408543009,5.728573213965166,5,False,,False
DROP0142,DROP0303,Kai Wachi - LOADED | Drop 1,Nero - Promises | Drop 2,Filth Monster,Impact Cannon,34.0,169.0,2,3,35.974754600605905,37.45304914070488,DROP0303,Nero - Promises | Drop 2,Impact Cannon,169.0,DROP0142,1.4782945400989718,9.45411389112492,5,False,,True
DROP0142,DROP0194,Kai Wachi - LOADED | Drop 1,"Excision, Kai Wachi, Sullivan King - Bonebreaker | Drop 2",Filth Monster,Impact Cannon,34.0,170.0,3,2,36.46484327045018,35.3446174380784,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0194,1.12022583237178,9.096579012994257,5,False,,False
DROP0142,DROP0054,Kai Wachi - LOADED | Drop 1,GRiZ - supadupakulavibe | Drop 1,Filth Monster,Impact Cannon,34.0,171.0,4,1,40.5473596018945,35.66563605709226,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0054,4.881723544802242,9.130187870061055,5,False,,False
DROP0142,DROP0043,Kai Wachi - LOADED | Drop 1,Excision - Vault | Drop 2,Filth Monster,Impact Cannon,34.0,172.0,3,2,39.586583163627964,36.720874168529704,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0043,2.8657089950982595,6.046946107195412,5,False,,False
DROP0142,DROP0373,Kai Wachi - LOADED | Drop 1,Crankdat - Redo | Drop 2,Filth Monster,Technical Weapon,34.0,173.0,1,4,35.267971348468414,37.204978643139604,DROP0373,Crankdat - Redo | Drop 2,Technical Weapon,173.0,DROP0142,1.93700729467119,7.167166891781923,5,False,,True
DROP0142,DROP0073,Kai Wachi - LOADED | Drop 1,"Excision, Space Laces - Throwin_ Elbows | Drop 2",Filth Monster,Technical Weapon,34.0,174.0,4,1,40.93308138490745,38.52333936291691,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0073,2.409742021990546,3.382923941606501,5,False,,False
DROP0142,DROP0167,Kai Wachi - LOADED | Drop 1,ALLEYCVT - STRANGERS | Drop 2,Filth Monster,Filth Monster,34.0,175.0,4,1,43.49877306415938,39.337688823385044,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0167,4.161084240774336,5.389759255166661,5,False,,False
DROP0142,DROP0042,Kai Wachi - LOADED | Drop 1,Excision - The Paradox | Drop 3,Filth Monster,Filth Monster,34.0,176.0,5,0,37.36348385452323,34.029573922680456,DROP0142,Kai Wachi - LOADED | Drop 1,Filth Monster,34.0,DROP0042,3.3339099318427756,3.3339099318427508,5,False,,False
